sha1,source_image,source_label,dest_image,dest_label,box_count
a9642ac587257fc95d83dd7e01fdf67d4a85b682,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000073_000049_v8_div_balv2_0080__GS__Mikaela_Shifferin_GS_racing-mov__t35-07_jpg.rf.b9d_a9642ac5.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000073_000049_v8_div_balv2_0080__GS__Mikaela_Shifferin_GS_racing-mov__t35-07_jpg.rf.b9d_a9642ac5.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000073_000049_v8_div_balv2_0080__GS__Mikaela_Shifferin_GS_racing-mov__t35-07_jpg.rf.b9d_a9642ac5.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000073_000049_v8_div_balv2_0080__GS__Mikaela_Shifferin_GS_racing-mov__t35-07_jpg.rf.b9d_a9642ac5.txt,2
abd39714abd839483efdd819dadd170f8beb6c74,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000099_000075_v8_div_balv2_0156__Videos__he3w2n9WvrI__16-mp4__t4-82_jpg.rf.033c8e584498_abd39714.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000099_000075_v8_div_balv2_0156__Videos__he3w2n9WvrI__16-mp4__t4-82_jpg.rf.033c8e584498_abd39714.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000099_000075_v8_div_balv2_0156__Videos__he3w2n9WvrI__16-mp4__t4-82_jpg.rf.033c8e584498_abd39714.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000099_000075_v8_div_balv2_0156__Videos__he3w2n9WvrI__16-mp4__t4-82_jpg.rf.033c8e584498_abd39714.txt,2
abe498c99c8c2e9c4c37bb91c144fb2c119cf49c,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000137_000113_v8_div_balv2_0266__Videos__he3w2n9WvrI__10-mp4__t1-34_jpg.rf.c360ea3c1a2b_abe498c9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000137_000113_v8_div_balv2_0266__Videos__he3w2n9WvrI__10-mp4__t1-34_jpg.rf.c360ea3c1a2b_abe498c9.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000137_000113_v8_div_balv2_0266__Videos__he3w2n9WvrI__10-mp4__t1-34_jpg.rf.c360ea3c1a2b_abe498c9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000137_000113_v8_div_balv2_0266__Videos__he3w2n9WvrI__10-mp4__t1-34_jpg.rf.c360ea3c1a2b_abe498c9.txt,1
ac734c13f013f111c6af0a5ef127417c592e903b,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000039_000015_v8_div_balv2_0001__GS__MO_GS_R3-mov__t65-36_jpg.rf.7aec51c7d2c0e0047229d3_ac734c13.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000039_000015_v8_div_balv2_0001__GS__MO_GS_R3-mov__t65-36_jpg.rf.7aec51c7d2c0e0047229d3_ac734c13.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000039_000015_v8_div_balv2_0001__GS__MO_GS_R3-mov__t65-36_jpg.rf.7aec51c7d2c0e0047229d3_ac734c13.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000039_000015_v8_div_balv2_0001__GS__MO_GS_R3-mov__t65-36_jpg.rf.7aec51c7d2c0e0047229d3_ac734c13.txt,2
ace006cff65ba763f5a4546cea5e791667b49111,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000208_000254_GS__Lucas-GS-T2__frame_0074_jpg.rf.90b870a7aaf5580a7785c2508c65317a_ace00_ace006cf.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000208_000254_GS__Lucas-GS-T2__frame_0074_jpg.rf.90b870a7aaf5580a7785c2508c65317a_ace00_ace006cf.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000208_000254_GS__Lucas-GS-T2__frame_0074_jpg.rf.90b870a7aaf5580a7785c2508c65317a_ace00_ace006cf.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000208_000254_GS__Lucas-GS-T2__frame_0074_jpg.rf.90b870a7aaf5580a7785c2508c65317a_ace00_ace006cf.txt,6
ad33a7b10b37eb496fc6a23d072f2abda9c98ebb,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000191_000206_unseen_2911_SL_frame0372_jpg.rf.504f6f728999d2e09152f68176da97d2_ad33a7b1_ad33a7b1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000191_000206_unseen_2911_SL_frame0372_jpg.rf.504f6f728999d2e09152f68176da97d2_ad33a7b1_ad33a7b1.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000191_000206_unseen_2911_SL_frame0372_jpg.rf.504f6f728999d2e09152f68176da97d2_ad33a7b1_ad33a7b1.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000191_000206_unseen_2911_SL_frame0372_jpg.rf.504f6f728999d2e09152f68176da97d2_ad33a7b1_ad33a7b1.txt,15
add1bfd449dfaae51764eca751f6964a269314fe,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000204_000250_5UHRvqx1iuQ_0_5UHRvqx1iuQ_0_00015_png.rf.b5b4fb202d4388a6e2c2c00319ceb57c_add1bfd4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000204_000250_5UHRvqx1iuQ_0_5UHRvqx1iuQ_0_00015_png.rf.b5b4fb202d4388a6e2c2c00319ceb57c_add1bfd4.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000204_000250_5UHRvqx1iuQ_0_5UHRvqx1iuQ_0_00015_png.rf.b5b4fb202d4388a6e2c2c00319ceb57c_add1bfd4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000204_000250_5UHRvqx1iuQ_0_5UHRvqx1iuQ_0_00015_png.rf.b5b4fb202d4388a6e2c2c00319ceb57c_add1bfd4.txt,2
af121827513677368ff60229be80c996fd811cb5,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000238_000284_GS__MS-GS-R__frame_0130_jpg.rf.1c7bea1f4b8485b2021a4bcd0be1bf86_af121827_af121827.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000238_000284_GS__MS-GS-R__frame_0130_jpg.rf.1c7bea1f4b8485b2021a4bcd0be1bf86_af121827_af121827.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000238_000284_GS__MS-GS-R__frame_0130_jpg.rf.1c7bea1f4b8485b2021a4bcd0be1bf86_af121827_af121827.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000238_000284_GS__MS-GS-R__frame_0130_jpg.rf.1c7bea1f4b8485b2021a4bcd0be1bf86_af121827_af121827.txt,6
b0451c0a2d4658f03f07b6043c810d69968d95a3,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000237_000283_GS__MS-GS-R__frame_0102_jpg.rf.1467238bb076da33ad3e99b3dc44ae0d_b0451c0a_b0451c0a.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000237_000283_GS__MS-GS-R__frame_0102_jpg.rf.1467238bb076da33ad3e99b3dc44ae0d_b0451c0a_b0451c0a.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000237_000283_GS__MS-GS-R__frame_0102_jpg.rf.1467238bb076da33ad3e99b3dc44ae0d_b0451c0a_b0451c0a.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000237_000283_GS__MS-GS-R__frame_0102_jpg.rf.1467238bb076da33ad3e99b3dc44ae0d_b0451c0a_b0451c0a.txt,8
b0bce3017f4d93ddeeb2cc102e9593b951cde199,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000162_000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301_b0bce301.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000162_000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301_b0bce301.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000162_000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301_b0bce301.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000162_000177_unseen_2909_SL_frame0036_jpg.rf.03b6534cb3d2be1d87cf781668cba5bc_b0bce301_b0bce301.txt,18
b1df9c9f2beea5ca5e1da052f8ff46487ef48edd,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000171_000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f_b1df9c9f.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000171_000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f_b1df9c9f.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000171_000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f_b1df9c9f.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000171_000186_unseen_2909_SL_frame0360_jpg.rf.570b2731657dd4ce6511b348212e5f8b_b1df9c9f_b1df9c9f.txt,21
b280a31cfd3fcf194c24173ebca5b3c905309e7f,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000104_000080_v8_div_balv2_0165__Videos__zW1bF2PsB0M__16-mp4__t3-13_jpg.rf.e657f3de9504_b280a31c.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000104_000080_v8_div_balv2_0165__Videos__zW1bF2PsB0M__16-mp4__t3-13_jpg.rf.e657f3de9504_b280a31c.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000104_000080_v8_div_balv2_0165__Videos__zW1bF2PsB0M__16-mp4__t3-13_jpg.rf.e657f3de9504_b280a31c.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000104_000080_v8_div_balv2_0165__Videos__zW1bF2PsB0M__16-mp4__t3-13_jpg.rf.e657f3de9504_b280a31c.txt,4
b348dce43b8767bcb36972f5d290022c01012d8e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000053_000029_v8_div_balv2_0037__GS__MS_GS_R-mov__t34-76_jpg.rf.f2155d0643278af4e8fa9a5_b348dce4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000053_000029_v8_div_balv2_0037__GS__MS_GS_R-mov__t34-76_jpg.rf.f2155d0643278af4e8fa9a5_b348dce4.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000053_000029_v8_div_balv2_0037__GS__MS_GS_R-mov__t34-76_jpg.rf.f2155d0643278af4e8fa9a5_b348dce4.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000053_000029_v8_div_balv2_0037__GS__MS_GS_R-mov__t34-76_jpg.rf.f2155d0643278af4e8fa9a5_b348dce4.txt,6
b39d5ba91047e490e1baebc6fa31322e6dc8ba37,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000063_000039_v8_div_balv2_0062__GS__Lucas_GS_T-mov__t2-34_jpg.rf.5cabd0d37b95ccbc546e4_b39d5ba9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000063_000039_v8_div_balv2_0062__GS__Lucas_GS_T-mov__t2-34_jpg.rf.5cabd0d37b95ccbc546e4_b39d5ba9.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000063_000039_v8_div_balv2_0062__GS__Lucas_GS_T-mov__t2-34_jpg.rf.5cabd0d37b95ccbc546e4_b39d5ba9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000063_000039_v8_div_balv2_0062__GS__Lucas_GS_T-mov__t2-34_jpg.rf.5cabd0d37b95ccbc546e4_b39d5ba9.txt,6
b407be0ede0b2174c9cea60d9a9f5e4f39b6909e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000149_000164_unseen_2907_SL_frame0330_jpg.rf.e840ecb3d646352e330b102cef47e7c5_b407be0e_b407be0e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000149_000164_unseen_2907_SL_frame0330_jpg.rf.e840ecb3d646352e330b102cef47e7c5_b407be0e_b407be0e.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000149_000164_unseen_2907_SL_frame0330_jpg.rf.e840ecb3d646352e330b102cef47e7c5_b407be0e_b407be0e.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000149_000164_unseen_2907_SL_frame0330_jpg.rf.e840ecb3d646352e330b102cef47e7c5_b407be0e_b407be0e.txt,10
b49a795b7bd91581152f02272eaf51ccc9193f7e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000195_000210_unseen_2911_SL_frame0651_jpg.rf.205e051c104ab529d75d1bcd2c73e253_b49a795b_b49a795b.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000195_000210_unseen_2911_SL_frame0651_jpg.rf.205e051c104ab529d75d1bcd2c73e253_b49a795b_b49a795b.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000195_000210_unseen_2911_SL_frame0651_jpg.rf.205e051c104ab529d75d1bcd2c73e253_b49a795b_b49a795b.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000195_000210_unseen_2911_SL_frame0651_jpg.rf.205e051c104ab529d75d1bcd2c73e253_b49a795b_b49a795b.txt,2
b56657f33cb44fe489b16339c472665786a05c00,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000062_000038_v8_div_balv2_0060__GS__Mikaela_Shifferin_GS_racing-mov__t10-25_jpg.rf.31d_b56657f3.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000062_000038_v8_div_balv2_0060__GS__Mikaela_Shifferin_GS_racing-mov__t10-25_jpg.rf.31d_b56657f3.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000062_000038_v8_div_balv2_0060__GS__Mikaela_Shifferin_GS_racing-mov__t10-25_jpg.rf.31d_b56657f3.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000062_000038_v8_div_balv2_0060__GS__Mikaela_Shifferin_GS_racing-mov__t10-25_jpg.rf.31d_b56657f3.txt,2
b5962e81e456d149fe08baf486fe8658de99fac7,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000176_000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81_b5962e81.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000176_000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81_b5962e81.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000176_000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81_b5962e81.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000176_000191_unseen_2909_SL_frame0576_jpg.rf.885975797159b8854559512cccfb88c8_b5962e81_b5962e81.txt,4
b67a14f9736fb3d29799e84504588de643352818,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000193_000208_unseen_2911_SL_frame0558_jpg.rf.a7da7d83e80c3473524c1dadb961a4b7_b67a14f9_b67a14f9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000193_000208_unseen_2911_SL_frame0558_jpg.rf.a7da7d83e80c3473524c1dadb961a4b7_b67a14f9_b67a14f9.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000193_000208_unseen_2911_SL_frame0558_jpg.rf.a7da7d83e80c3473524c1dadb961a4b7_b67a14f9_b67a14f9.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000193_000208_unseen_2911_SL_frame0558_jpg.rf.a7da7d83e80c3473524c1dadb961a4b7_b67a14f9_b67a14f9.txt,12
b75d9bd050c0fd1351b2fff031cbd546ad23755e,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/images/000319_000365_zW1bF2PsB0M_7_zW1bF2PsB0M_7_00001_png.rf.f741810d2bd1b18bccf5aa6047ce0820_b75d9bd0.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260215/train/labels/000319_000365_zW1bF2PsB0M_7_zW1bF2PsB0M_7_00001_png.rf.f741810d2bd1b18bccf5aa6047ce0820_b75d9bd0.txt,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/images/000319_000365_zW1bF2PsB0M_7_zW1bF2PsB0M_7_00001_png.rf.f741810d2bd1b18bccf5aa6047ce0820_b75d9bd0.jpg,/Users/quan/Documents/personal/Stanford application project/data/datasets/final_combined_1class_20260213_recovered_pos252/train/labels/000319_000365_zW1bF2PsB0M_7_zW1bF2PsB0M_7_00001_png.rf.f741810d2bd1b18bccf5aa6047ce0820_b75d9bd0.txt,1
