source_root,source_split,source_image,source_label,target_split,target_image,target_label,sha1,box_count
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000296_SL__MS-SL-R__frame_0031_jpg.rf.ae13abec38e854947d3bb748123ca597_5499eed4.jpg,data/annotations/final_combined_1class_20260213/train/labels/000296_SL__MS-SL-R__frame_0031_jpg.rf.ae13abec38e854947d3bb748123ca597_5499eed4.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000208_000296_SL__MS-SL-R__frame_0031_jpg.rf.ae13abec38e854947d3bb748123ca597_5499eed4_5499eed4.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000208_000296_SL__MS-SL-R__frame_0031_jpg.rf.ae13abec38e854947d3bb748123ca597_5499eed4_5499eed4.txt,5499eed465ed084abc933df74220436afedfbaf5,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000297_SL__MS-SL-R__frame_0043_jpg.rf.5c8ad6e7ed8f59093fa9be9cb8e3ef94_645e56f2.jpg,data/annotations/final_combined_1class_20260213/train/labels/000297_SL__MS-SL-R__frame_0043_jpg.rf.5c8ad6e7ed8f59093fa9be9cb8e3ef94_645e56f2.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000209_000297_SL__MS-SL-R__frame_0043_jpg.rf.5c8ad6e7ed8f59093fa9be9cb8e3ef94_645e56f2_645e56f2.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000209_000297_SL__MS-SL-R__frame_0043_jpg.rf.5c8ad6e7ed8f59093fa9be9cb8e3ef94_645e56f2_645e56f2.txt,645e56f252da35471d5c35e9ca735f19ef21bb40,11
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2.jpg,data/annotations/final_combined_1class_20260213/train/labels/000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000210_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000210_000298_SL__MS-SL-R__frame_0045_jpg.rf.7a285e8483201d39528c1593f8164d2c_6ac94da2_6ac94da2.txt,6ac94da21c5e589e01cc328a3e2329a395c00a7d,4
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed.jpg,data/annotations/final_combined_1class_20260213/train/labels/000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000211_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000211_000299_SL__MS-SL-R__frame_0053_jpg.rf.d30d344d36f692153d23d9f11fe21c88_6e7d78ed_6e7d78ed.txt,6e7d78edf6d26604b4b3b3c2c4d5a1172df762dd,5
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000300_SL__MS-SL-R__frame_0065_jpg.rf.05c4d8ea8a856ce9478627eb437815bc_16e186da.jpg,data/annotations/final_combined_1class_20260213/train/labels/000300_SL__MS-SL-R__frame_0065_jpg.rf.05c4d8ea8a856ce9478627eb437815bc_16e186da.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000212_000300_SL__MS-SL-R__frame_0065_jpg.rf.05c4d8ea8a856ce9478627eb437815bc_16e186da_16e186da.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000212_000300_SL__MS-SL-R__frame_0065_jpg.rf.05c4d8ea8a856ce9478627eb437815bc_16e186da_16e186da.txt,16e186daff8b60ac73c1c62caba3ec433d1770f9,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6.jpg,data/annotations/final_combined_1class_20260213/train/labels/000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000213_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000213_000301_SL__MS-SL__frame_0016_jpg.rf.10e9818cda47deb60e481056de0154b0_1c4740a6_1c4740a6.txt,1c4740a6f08cb25dc7d27a8fd2743515d1d52d59,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000302_SL__MS-SL__frame_0019_jpg.rf.49fae4805cc933f36ef6e496359927a3_03bdc6cd.jpg,data/annotations/final_combined_1class_20260213/train/labels/000302_SL__MS-SL__frame_0019_jpg.rf.49fae4805cc933f36ef6e496359927a3_03bdc6cd.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000214_000302_SL__MS-SL__frame_0019_jpg.rf.49fae4805cc933f36ef6e496359927a3_03bdc6cd_03bdc6cd.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000214_000302_SL__MS-SL__frame_0019_jpg.rf.49fae4805cc933f36ef6e496359927a3_03bdc6cd_03bdc6cd.txt,03bdc6cda33430a73405a130aee8b8c1be4956c8,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c.jpg,data/annotations/final_combined_1class_20260213/train/labels/000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000215_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000215_000303_SL__MS-SL__frame_0020_jpg.rf.d36f5a86ca1ff0e84787f8d292008119_efb5b58c_efb5b58c.txt,efb5b58c97fe3774ec5abd3ebc31b6cac7f814b3,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4.jpg,data/annotations/final_combined_1class_20260213/train/labels/000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000216_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000216_000304_SL__MS-SL__frame_0024_jpg.rf.b4b85b2a47b5ab3ba9dbea520c057676_74fa7ef4_74fa7ef4.txt,74fa7ef4f4fb2a942fef65e2322f4d0a1bac82ed,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000305_SL__MS-SL__frame_0028_jpg.rf.3614afcc583e49a5e554c6030a31a757_16de1662.jpg,data/annotations/final_combined_1class_20260213/train/labels/000305_SL__MS-SL__frame_0028_jpg.rf.3614afcc583e49a5e554c6030a31a757_16de1662.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000217_000305_SL__MS-SL__frame_0028_jpg.rf.3614afcc583e49a5e554c6030a31a757_16de1662_16de1662.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000217_000305_SL__MS-SL__frame_0028_jpg.rf.3614afcc583e49a5e554c6030a31a757_16de1662_16de1662.txt,16de166275ea81a7ffc8656d4a25a0ef96a66a93,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000306_SL__MS-SL__frame_0032_jpg.rf.4e03dd87f3ab37a9508e155328c33364_c341608d.jpg,data/annotations/final_combined_1class_20260213/train/labels/000306_SL__MS-SL__frame_0032_jpg.rf.4e03dd87f3ab37a9508e155328c33364_c341608d.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000218_000306_SL__MS-SL__frame_0032_jpg.rf.4e03dd87f3ab37a9508e155328c33364_c341608d_c341608d.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000218_000306_SL__MS-SL__frame_0032_jpg.rf.4e03dd87f3ab37a9508e155328c33364_c341608d_c341608d.txt,c341608d264afbca6c00bb14329a3c4c208d80d2,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000307_SL__MS-SL__frame_0044_jpg.rf.9c8bc1a3e8323d38a9398bb330d938ac_7afd960a.jpg,data/annotations/final_combined_1class_20260213/train/labels/000307_SL__MS-SL__frame_0044_jpg.rf.9c8bc1a3e8323d38a9398bb330d938ac_7afd960a.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000219_000307_SL__MS-SL__frame_0044_jpg.rf.9c8bc1a3e8323d38a9398bb330d938ac_7afd960a_7afd960a.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000219_000307_SL__MS-SL__frame_0044_jpg.rf.9c8bc1a3e8323d38a9398bb330d938ac_7afd960a_7afd960a.txt,7afd960a4d11ff276ed8721828e05544018d1309,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000308_SL__MS-SL__frame_0048_jpg.rf.7afe13c2297be461ea34825e001b1bd1_97ce4fa1.jpg,data/annotations/final_combined_1class_20260213/train/labels/000308_SL__MS-SL__frame_0048_jpg.rf.7afe13c2297be461ea34825e001b1bd1_97ce4fa1.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000220_000308_SL__MS-SL__frame_0048_jpg.rf.7afe13c2297be461ea34825e001b1bd1_97ce4fa1_97ce4fa1.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000220_000308_SL__MS-SL__frame_0048_jpg.rf.7afe13c2297be461ea34825e001b1bd1_97ce4fa1_97ce4fa1.txt,97ce4fa10c7373b6a34e2893ddc2df034dc2df29,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000309_SL__MS-SL__frame_0056_jpg.rf.11a4b36b7194535878a1fba6f4788ced_166355e9.jpg,data/annotations/final_combined_1class_20260213/train/labels/000309_SL__MS-SL__frame_0056_jpg.rf.11a4b36b7194535878a1fba6f4788ced_166355e9.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000221_000309_SL__MS-SL__frame_0056_jpg.rf.11a4b36b7194535878a1fba6f4788ced_166355e9_166355e9.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000221_000309_SL__MS-SL__frame_0056_jpg.rf.11a4b36b7194535878a1fba6f4788ced_166355e9_166355e9.txt,166355e936325f3326be662f35237d4852a0b8fc,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000310_SL__MS-SL__frame_0060_jpg.rf.b00333d024e129b9b7b7dad4707c2389_8f37e531.jpg,data/annotations/final_combined_1class_20260213/train/labels/000310_SL__MS-SL__frame_0060_jpg.rf.b00333d024e129b9b7b7dad4707c2389_8f37e531.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000222_000310_SL__MS-SL__frame_0060_jpg.rf.b00333d024e129b9b7b7dad4707c2389_8f37e531_8f37e531.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000222_000310_SL__MS-SL__frame_0060_jpg.rf.b00333d024e129b9b7b7dad4707c2389_8f37e531_8f37e531.txt,8f37e531102dd58468163067de6c06acdd40a997,2
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000311_SL__MS-SL__frame_0064_jpg.rf.355794dcc22a6866ff3838c918898ab3_bf1b69f9.jpg,data/annotations/final_combined_1class_20260213/train/labels/000311_SL__MS-SL__frame_0064_jpg.rf.355794dcc22a6866ff3838c918898ab3_bf1b69f9.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000223_000311_SL__MS-SL__frame_0064_jpg.rf.355794dcc22a6866ff3838c918898ab3_bf1b69f9_bf1b69f9.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000223_000311_SL__MS-SL__frame_0064_jpg.rf.355794dcc22a6866ff3838c918898ab3_bf1b69f9_bf1b69f9.txt,bf1b69f97c6f8a45776c65b2079f54718d8424e8,1
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000312_SL__Mikaela-Shifferin-Slolom-training__frame_0001_jpg.rf.c0e26011a843d02a0a39460_0ef68af2.jpg,data/annotations/final_combined_1class_20260213/train/labels/000312_SL__Mikaela-Shifferin-Slolom-training__frame_0001_jpg.rf.c0e26011a843d02a0a39460_0ef68af2.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000224_000312_SL__Mikaela-Shifferin-Slolom-training__frame_0001_jpg.rf.c0e26011a843d02a_0ef68af2.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000224_000312_SL__Mikaela-Shifferin-Slolom-training__frame_0001_jpg.rf.c0e26011a843d02a_0ef68af2.txt,0ef68af2dcebc68fabd0c1e52de7f8a416536711,3
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000313_SL__Mikaela-Shifferin-Slolom-training__frame_0037_jpg.rf.ae482246ffb92a63194bebb_cb806806.jpg,data/annotations/final_combined_1class_20260213/train/labels/000313_SL__Mikaela-Shifferin-Slolom-training__frame_0037_jpg.rf.ae482246ffb92a63194bebb_cb806806.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000225_000313_SL__Mikaela-Shifferin-Slolom-training__frame_0037_jpg.rf.ae482246ffb92a63_cb806806.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000225_000313_SL__Mikaela-Shifferin-Slolom-training__frame_0037_jpg.rf.ae482246ffb92a63_cb806806.txt,cb8068064ad1c631504ac41c5ddbc2d531db05b5,28
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa183f1bf_f17d1bcc.jpg,data/annotations/final_combined_1class_20260213/train/labels/000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa183f1bf_f17d1bcc.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000226_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000226_000314_SL__Mikaela-Shifferin-Slolom-training__frame_0062_jpg.rf.7d986ec993cf35fa_f17d1bcc.txt,f17d1bcc25df1d5c8361c0679d305ae0e685a407,9
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000315_SL__Mikaela-Shifferin-Slolom-training__frame_0078_jpg.rf.d8b2cb88a05c250efb07199_c8839761.jpg,data/annotations/final_combined_1class_20260213/train/labels/000315_SL__Mikaela-Shifferin-Slolom-training__frame_0078_jpg.rf.d8b2cb88a05c250efb07199_c8839761.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000227_000315_SL__Mikaela-Shifferin-Slolom-training__frame_0078_jpg.rf.d8b2cb88a05c250e_c8839761.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000227_000315_SL__Mikaela-Shifferin-Slolom-training__frame_0078_jpg.rf.d8b2cb88a05c250e_c8839761.txt,c883976183faf14d358e2c6f924953e51f859726,5
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000316_SL__Mikaela-Shifferin-Slolom-training__frame_0093_jpg.rf.9afdc2321fe731b4d1bf506_cbbb6fbd.jpg,data/annotations/final_combined_1class_20260213/train/labels/000316_SL__Mikaela-Shifferin-Slolom-training__frame_0093_jpg.rf.9afdc2321fe731b4d1bf506_cbbb6fbd.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000228_000316_SL__Mikaela-Shifferin-Slolom-training__frame_0093_jpg.rf.9afdc2321fe731b4_cbbb6fbd.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000228_000316_SL__Mikaela-Shifferin-Slolom-training__frame_0093_jpg.rf.9afdc2321fe731b4_cbbb6fbd.txt,cbbb6fbd552ee081deed641f088c4fe076b6837e,6
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000317_SL__Mikaela-Shifferin-Slolom-training__frame_0108_jpg.rf.569f4d7f2457f7bd9efe777_b9c8ee52.jpg,data/annotations/final_combined_1class_20260213/train/labels/000317_SL__Mikaela-Shifferin-Slolom-training__frame_0108_jpg.rf.569f4d7f2457f7bd9efe777_b9c8ee52.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000229_000317_SL__Mikaela-Shifferin-Slolom-training__frame_0108_jpg.rf.569f4d7f2457f7bd_b9c8ee52.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000229_000317_SL__Mikaela-Shifferin-Slolom-training__frame_0108_jpg.rf.569f4d7f2457f7bd_b9c8ee52.txt,b9c8ee52a9354b06b4af2dc34c8703d9e3331ad7,6
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a33b9336e_6d9d119c.jpg,data/annotations/final_combined_1class_20260213/train/labels/000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a33b9336e_6d9d119c.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000230_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000230_000318_SL__Mikaela-Shifferin-Slolom-training__frame_0112_jpg.rf.37bb8720509a38a3_6d9d119c.txt,6d9d119c58a7d675e972a8ff04d543fd17ff5d0f,11
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000319_SL__Mikaela-Shifferin-Slolom-training__frame_0124_jpg.rf.f044435f307574f4656313b_c9d49705.jpg,data/annotations/final_combined_1class_20260213/train/labels/000319_SL__Mikaela-Shifferin-Slolom-training__frame_0124_jpg.rf.f044435f307574f4656313b_c9d49705.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000231_000319_SL__Mikaela-Shifferin-Slolom-training__frame_0124_jpg.rf.f044435f307574f4_c9d49705.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000231_000319_SL__Mikaela-Shifferin-Slolom-training__frame_0124_jpg.rf.f044435f307574f4_c9d49705.txt,c9d49705b0f14bc4642dccabdb6a97a517c2e310,7
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000320_SL__Mikaela-Shifferin-Slolom-training__frame_0149_jpg.rf.4cf388e3f4a0fef2f9a3d4d_dd6a6174.jpg,data/annotations/final_combined_1class_20260213/train/labels/000320_SL__Mikaela-Shifferin-Slolom-training__frame_0149_jpg.rf.4cf388e3f4a0fef2f9a3d4d_dd6a6174.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000232_000320_SL__Mikaela-Shifferin-Slolom-training__frame_0149_jpg.rf.4cf388e3f4a0fef2_dd6a6174.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000232_000320_SL__Mikaela-Shifferin-Slolom-training__frame_0149_jpg.rf.4cf388e3f4a0fef2_dd6a6174.txt,dd6a61743a4cc2661d7991a23f03a8800c99ddca,11
data/annotations/final_combined_1class_20260213,train,data/annotations/final_combined_1class_20260213/train/images/000321_SL__Mikaela-Shifferin-Slolom-training__frame_0224_jpg.rf.5e8ad61aaf79195a91eb02b_956ad853.jpg,data/annotations/final_combined_1class_20260213/train/labels/000321_SL__Mikaela-Shifferin-Slolom-training__frame_0224_jpg.rf.5e8ad61aaf79195a91eb02b_956ad853.txt,train,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/images/000233_000321_SL__Mikaela-Shifferin-Slolom-training__frame_0224_jpg.rf.5e8ad61aaf79195a_956ad853.jpg,tracks/B_model_retraining/artifacts/final_combined_1class_20260215_hardfix/train/labels/000233_000321_SL__Mikaela-Shifferin-Slolom-training__frame_0224_jpg.rf.5e8ad61aaf79195a_956ad853.txt,956ad8538e849b2943fe55824ee2e8d3e5787f8d,8
